gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,avg_charge_per_tenure,high_monthly_charge,short_tenure,is_long_term_contract,customer_id,actual_churn,churn_risk_score,risk_level,recommended_action
Male,0,No,No,20,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),55.0,1165.55,55.50238095238095,0,0,0,7395-XWZOY,0,0.3903285663952351,Low Risk,Normal monitoring
Male,0,No,No,69,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),105.2,7386.05,105.515,1,0,1,5440-VHLUL,0,0.3485608900772256,Low Risk,Normal monitoring
Male,1,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,45.2,45.2,22.6,0,1,0,4706-DGAHW,0,0.7596372900636124,High Risk,Offer long-term contract discount
Male,1,Yes,No,33,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,93.55,3055.5,89.86764705882354,1,0,1,8166-ORCHU,0,0.3923524346963702,Low Risk,Normal monitoring
Male,0,No,Yes,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.85,467.5,23.375,0,0,1,3978-YNKDD,0,0.0329624636375706,Low Risk,Normal monitoring
Male,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,79.0,143.65,47.88333333333333,1,1,0,7198-GLXTC,1,0.902587029312025,High Risk,Offer long-term contract discount
Female,0,Yes,Yes,13,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,63.15,816.8,58.34285714285714,0,0,0,6366-XIVKZ,0,0.4017340820115959,Medium Risk,Send satisfaction survey and retention message
Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.8,45.8,22.9,0,1,0,5133-POWUA,0,0.7258052331273094,High Risk,Offer long-term contract discount
Female,0,Yes,Yes,55,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,55.7,3131.8,55.925,0,0,0,8400-WZICQ,0,0.1372913672171911,Low Risk,Normal monitoring
Male,0,No,No,22,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.1,2162.6,94.02608695652174,1,0,0,5382-SOYZL,0,0.8322498253387868,High Risk,Offer long-term contract discount
Male,1,Yes,No,27,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.5,1893.95,67.64107142857144,1,0,0,1989-PRJHP,1,0.7898311130178997,High Risk,Offer long-term contract discount
Male,1,Yes,No,13,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),89.05,1169.35,83.52499999999999,1,0,0,4154-AQUGT,1,0.6639987306596161,Medium Risk,Send satisfaction survey and retention message
Male,0,Yes,Yes,26,Yes,No,DSL,No,No,Yes,No,No,No,One year,No,Mailed check,50.35,1285.8,47.62222222222222,0,0,1,0980-FEXWF,0,0.1462169392759969,Low Risk,Normal monitoring
Male,0,Yes,Yes,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.1,655.3,18.202777777777776,0,0,1,5845-BZZIB,0,0.0265311029918855,Low Risk,Normal monitoring
Female,1,No,No,56,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,104.75,5841.35,102.47982456140352,1,0,0,4840-ORQXB,0,0.696262555796514,Medium Risk,Send satisfaction survey and retention message
Male,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.45,95.45,47.725,1,1,0,0295-PPHDO,1,0.975137070485348,High Risk,Offer long-term contract discount
Male,1,Yes,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,74.3,74.3,37.15,1,1,0,8775-ERLNB,0,0.9371263368854952,High Risk,Offer long-term contract discount
Male,0,No,No,23,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,90.6,1943.2,80.96666666666667,1,0,0,0376-YMCJC,1,0.7741250273289368,High Risk,Offer long-term contract discount
Female,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,75.45,480.75,60.09375,1,1,0,7410-YTJIK,1,0.7821311833179462,High Risk,Offer long-term contract discount
Male,0,Yes,No,22,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,104.6,2180.55,94.80652173913045,1,0,0,9927-DSWDF,0,0.6871473147063019,Medium Risk,Send satisfaction survey and retention message
Male,0,Yes,No,56,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Two year,No,Credit card (automatic),59.5,3389.25,59.46052631578947,0,0,1,6681-ZSEXG,0,0.0522647939434651,Low Risk,Normal monitoring
Male,0,Yes,No,71,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,82.55,5832.65,81.00902777777777,1,0,1,5702-KVQRD,0,0.0660818467436318,Low Risk,Normal monitoring
Male,0,Yes,Yes,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.85,1188.25,19.804166666666667,0,0,1,8711-LOBKY,0,0.0138610882221496,Low Risk,Normal monitoring
Female,0,No,No,18,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.05,1740.7,91.61578947368422,1,0,0,9692-TUSXH,1,0.7363746454233046,High Risk,Offer long-term contract discount
Male,0,Yes,No,60,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Mailed check,61.35,3766.2,61.74098360655737,0,0,1,4012-YCFAI,0,0.0254349189928189,Low Risk,Normal monitoring
Female,0,No,No,8,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.45,369.3,41.03333333333333,0,1,0,8455-HIRAQ,0,0.4630936346595442,Medium Risk,Send satisfaction survey and retention message
Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),19.75,19.75,9.875,0,1,0,7853-WNZSY,0,0.491582659446813,Medium Risk,Send satisfaction survey and retention message
Female,1,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.45,70.45,35.225,1,1,0,0390-DCFDQ,1,0.9052182085622308,High Risk,Offer long-term contract discount
Female,0,Yes,Yes,28,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),82.85,2320.8,80.02758620689656,1,0,1,6421-SZVEM,0,0.3270810755677674,Low Risk,Normal monitoring
Male,0,No,No,18,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,74.15,1387.0,73.0,1,0,0,3094-JOJAI,0,0.601341214507941,Medium Risk,Send satisfaction survey and retention message
Male,0,No,No,24,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.35,2238.5,89.54,1,0,0,4873-ILOLJ,1,0.7744833038328887,High Risk,Offer long-term contract discount
Female,0,Yes,Yes,68,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),60.3,4109.0,59.55072463768116,0,0,1,8181-YHCMF,0,0.0531756308842106,Low Risk,Normal monitoring
Male,0,Yes,Yes,71,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),104.65,7288.4,101.22777777777776,1,0,1,3324-OIRTO,0,0.2443794273366737,Low Risk,Normal monitoring
Male,0,Yes,Yes,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.7,1274.05,19.60076923076923,0,0,1,9135-HSWOC,0,0.0168686973042552,Low Risk,Normal monitoring
Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,110.75,7751.7,106.18767123287672,1,0,1,2272-WUSPA,0,0.2530840687563815,Low Risk,Normal monitoring
Female,1,No,No,69,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),110.25,7467.55,106.67928571428573,1,0,1,4627-MIHJH,0,0.1399129350164652,Low Risk,Normal monitoring
Female,0,No,No,67,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),53.4,3579.15,52.63455882352941,0,0,0,3896-RCYYE,0,0.3563092461423625,Low Risk,Normal monitoring
Female,1,No,No,20,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),80.7,1614.2,76.86666666666667,1,0,0,6729-GDNGC,0,0.6208059032112846,Medium Risk,Send satisfaction survey and retention message
Female,0,Yes,Yes,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,18.7,383.65,14.75576923076923,0,0,1,9945-PSVIP,0,0.0492685116299024,Low Risk,Normal monitoring
Female,0,No,No,50,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),89.7,4304.5,84.40196078431373,1,0,1,4137-JOPHL,0,0.1581074219815203,Low Risk,Normal monitoring
Female,0,Yes,Yes,6,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),48.95,273.25,39.035714285714285,0,1,0,2720-FVBQP,0,0.6443335004712932,Medium Risk,Send satisfaction survey and retention message
Female,0,No,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.6,35.85,11.95,0,1,0,7854-EKTJL,1,0.4979502630556031,Medium Risk,Send satisfaction survey and retention message
Female,0,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.1,407.05,21.42368421052632,0,0,1,1133-KXCGE,0,0.0961220196765427,Low Risk,Normal monitoring
Female,1,No,No,2,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),56.55,118.25,39.41666666666666,0,1,0,6048-QBXKL,0,0.7375804719055022,High Risk,Offer long-term contract discount
Male,0,No,No,3,No,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,40.15,130.75,32.6875,0,1,0,6338-AVWCY,1,0.7804296748473867,High Risk,Offer long-term contract discount
Female,0,No,Yes,9,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),69.4,571.45,57.145,0,1,0,0013-MHZWF,0,0.6127149852832852,Medium Risk,Send satisfaction survey and retention message
Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.9,69.9,34.95,0,1,0,9804-ICWBG,1,0.923579436070878,High Risk,Offer long-term contract discount
Female,0,No,No,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),113.65,7939.25,111.82042253521126,1,0,1,2368-GAKKQ,0,0.1435575338765512,Low Risk,Normal monitoring
Female,0,No,No,46,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),96.05,4399.5,93.6063829787234,1,0,0,4829-AUOAX,1,0.630540644146844,Medium Risk,Send satisfaction survey and retention message
Female,0,No,No,15,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,48.8,720.1,45.00625,0,0,0,7876-BEUTG,0,0.5231686146922636,Medium Risk,Send satisfaction survey and retention message
Female,0,No,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.85,1049.6,19.43703703703704,0,0,1,6349-JDHQP,0,0.0185655500762555,Low Risk,Normal monitoring
Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,55.4,55.4,27.7,0,1,0,3063-QFSZL,1,0.8500952464483537,High Risk,Offer long-term contract discount
Female,0,No,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.35,601.6,20.05333333333333,0,0,0,9142-XMYJH,0,0.1510275807931028,Low Risk,Normal monitoring
Female,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,77.15,77.15,38.575,1,1,0,2609-IAICY,1,0.9430835042734976,High Risk,Offer long-term contract discount
Male,0,No,No,69,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),60.05,4176.7,59.667142857142856,0,0,1,8626-PTQGE,0,0.0600255035243307,Low Risk,Normal monitoring
Male,1,Yes,No,63,No,No phone service,DSL,Yes,No,No,Yes,No,No,One year,No,Bank transfer (automatic),36.1,2298.9,35.9203125,0,0,1,0230-UBYPQ,0,0.0767835784269447,Low Risk,Normal monitoring
Male,1,No,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),25.0,1260.7,24.24423076923077,0,0,1,6814-ZPWFQ,0,0.0750510058266899,Low Risk,Normal monitoring
Male,0,Yes,No,64,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,73.55,4764.0,73.29230769230769,1,0,0,5921-NGYRH,0,0.3261058895750401,Low Risk,Normal monitoring
Female,0,Yes,Yes,52,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),84.05,4326.8,81.63773584905661,1,0,0,7803-XOCCZ,0,0.2751619258474749,Low Risk,Normal monitoring
Male,0,Yes,Yes,70,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),59.5,4144.8,58.3774647887324,0,0,1,1459-QNFQT,0,0.0425580082055626,Low Risk,Normal monitoring
Male,0,Yes,Yes,9,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,54.8,452.8,45.28,0,1,0,3948-FVVRP,0,0.3600905562488013,Low Risk,Normal monitoring
Female,0,No,No,3,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,83.75,247.25,61.8125,1,1,0,0923-PNFUB,1,0.8503887831026502,High Risk,Offer long-term contract discount
Male,0,Yes,No,70,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),74.8,5315.8,74.87042253521128,1,0,1,4654-ULTTN,0,0.0474273121192732,Low Risk,Normal monitoring
Male,0,No,No,21,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.1,1737.45,78.97500000000001,1,0,0,5628-FCGYG,0,0.8131979267739178,High Risk,Offer long-term contract discount
Female,1,No,No,5,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),75.55,349.65,58.275,1,1,0,0506-LVNGN,1,0.8229945978445301,High Risk,Offer long-term contract discount
Male,0,No,No,20,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),108.2,2203.7,104.93809523809524,1,0,0,4329-YPDDQ,0,0.5542762610663913,Medium Risk,Send satisfaction survey and retention message
Female,1,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,109.75,8075.35,110.62123287671233,1,0,1,9866-OCCKE,0,0.1738986971696835,Low Risk,Normal monitoring
Male,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.3,1401.15,19.19383561643836,0,0,1,0794-YVSGE,0,0.0100557693843224,Low Risk,Normal monitoring
Female,1,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.65,142.35,47.45,1,1,0,4342-HENTK,1,0.8967269210815887,High Risk,Offer long-term contract discount
Female,0,Yes,Yes,23,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),75.3,1702.9,70.95416666666667,1,0,0,5934-TSSAU,0,0.5538321185868438,Medium Risk,Send satisfaction survey and retention message
Female,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.95,85.5,17.1,0,1,0,9986-BONCE,1,0.3319342815389202,Low Risk,Normal monitoring
Male,0,No,No,32,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),80.35,2596.15,78.67121212121212,1,0,0,5301-GAUUY,1,0.5881179713895212,Medium Risk,Send satisfaction survey and retention message
Female,0,No,No,36,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),89.65,3348.1,90.4891891891892,1,0,1,0725-CXOTM,0,0.2012484956922391,Low Risk,Normal monitoring
Male,0,No,No,24,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,49.7,1218.25,48.73,0,0,0,2843-CQMEG,0,0.3468100984498029,Low Risk,Normal monitoring
Male,0,No,No,6,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),49.5,312.7,44.67142857142857,0,1,0,5600-PDUJF,0,0.5000743522960052,Medium Risk,Send satisfaction survey and retention message
Male,0,Yes,Yes,23,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Two year,No,Mailed check,59.7,1414.2,58.925,0,0,1,4500-HKANN,0,0.0610774613609485,Low Risk,Normal monitoring
Female,0,Yes,Yes,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.65,1057.0,21.571428571428573,0,0,1,1862-QRWPE,0,0.0170516939535369,Low Risk,Normal monitoring
Female,0,No,No,28,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),54.9,1505.15,51.90172413793104,0,0,0,2155-AMQRX,0,0.3735508521631187,Low Risk,Normal monitoring
Male,1,No,No,52,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,49.15,2550.9,48.130188679245286,0,0,0,0823-HSCDJ,1,0.5977126344850721,Medium Risk,Send satisfaction survey and retention message
Female,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.95,212.4,53.1,1,1,0,4090-KPJIP,0,0.9063091089624072,High Risk,Offer long-term contract discount
Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,80.55,184.1,61.36666666666667,1,1,0,2737-YNGYW,1,0.860261596281968,High Risk,Offer long-term contract discount
Male,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.95,68.2,13.64,0,1,1,5619-XZZKR,0,0.2083826228765004,Low Risk,Normal monitoring
Male,0,No,No,5,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.7,316.9,52.81666666666666,0,1,0,6047-YHPVI,1,0.862628128390102,High Risk,Offer long-term contract discount
Female,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.6,69.6,34.8,0,1,0,8375-DKEBR,1,0.9318021725433154,High Risk,Offer long-term contract discount
Male,0,Yes,Yes,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.75,1344.5,20.06716417910448,0,0,1,7729-XBTWX,0,0.0160699015497016,Low Risk,Normal monitoring
Female,0,Yes,No,52,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),102.7,5138.1,96.94528301886793,1,0,0,4983-CLMLV,0,0.6378149709278288,Medium Risk,Send satisfaction survey and retention message
Female,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,24.6,24.6,12.3,0,1,0,9227-LUNBG,1,0.7765441861349709,High Risk,Offer long-term contract discount
Male,0,No,No,35,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,One year,Yes,Electronic check,89.2,3251.3,90.3138888888889,1,0,1,2758-RNWXS,0,0.3371074519529872,Low Risk,Normal monitoring
Male,0,Yes,No,3,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,55.8,154.55,38.6375,0,1,0,7055-HNEOJ,0,0.615673612955352,Medium Risk,Send satisfaction survey and retention message
Female,1,No,No,66,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),102.85,6976.75,104.13059701492536,1,0,1,7134-MJPDY,0,0.4206243324436086,Medium Risk,Send satisfaction survey and retention message
Female,0,No,No,59,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,No,Bank transfer (automatic),68.7,4070.95,67.84916666666666,0,0,1,4560-WQAQW,0,0.0907277461591243,Low Risk,Normal monitoring
Male,0,Yes,Yes,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.75,1345.85,25.39339622641509,0,0,1,8532-UEFWH,0,0.0232716159061302,Low Risk,Normal monitoring
Female,0,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.5,632.2,70.24444444444445,1,1,0,8541-QVFKM,0,0.8341249791681108,High Risk,Offer long-term contract discount
Female,0,No,No,5,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,53.8,283.95,47.325,0,1,0,7129-ACFOG,0,0.6598140185075728,Medium Risk,Send satisfaction survey and retention message
Male,0,No,No,4,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,44.55,174.3,34.86,0,1,0,2495-INZWQ,1,0.8779590601196079,High Risk,Offer long-term contract discount
Male,0,Yes,Yes,50,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),70.5,3486.65,68.36568627450981,1,0,1,0263-FJTQO,0,0.0542462753084027,Low Risk,Normal monitoring
